TimeSeconds,MissionState,WaypointIndex,PositionXMetres,PositionYMetres,PositionZMetres,GroundVelocityXMetresPerSecond,GroundVelocityYMetresPerSecond,GroundVelocityZMetresPerSecond,GroundSpeedMetresPerSecond,AirVelocityXMetresPerSecond,AirVelocityYMetresPerSecond,AirVelocityZMetresPerSecond,AirSpeedMetresPerSecond,YawDegrees,PitchDegrees,RollDegrees,TargetDistanceMetres,DistanceTravelledMetres,WindXMetresPerSecond,WindYMetresPerSecond,WindZMetresPerSecond,WindSpeedMetresPerSecond,BirdActive,BirdPositionXMetres,BirdPositionYMetres,BirdPositionZMetres,BirdDistanceMetres,BirdClearanceMetres,BirdLidarHits,APFAvoidanceActive,APFEmergencyActive,APFObstacleCount,RepulsiveSpeedMetresPerSecond,TangentialSpeedMetresPerSecond,MapCoveragePercent,MapFreeCells,MapOccupiedCells,MapUpdateCount,FPVTargetVisible,FPVBirdVisible,FPVForwardObstacleDistanceMetres
18.5000000000001,NAVIGATION,5,18.4600397094744,0.0412764905715277,3.89356917852432,1.36692655291668,0.147172948663588,-0.0581824883632232,1.37605714991753,1.3762364971748,-0.200886958416486,-0.11886909867485,1.39589123101966,6.14519505238031,0.407907201850956,-2.62877128220428,1.54335240183161,22.1263319241454,-0.00930994425811936,0.348059907080074,0.0606866103116268,0.353433499614559,0,12.5,5,4,7.75385966478823,NaN,0,0,0,0,0,0,74.2361111111111,4200,76,113,1,0,5.13364350575024
18.6000000000001,NAVIGATION,5,18.5967581541838,0.0576267919730081,3.8876519801701,1.36714560883734,0.170106242491502,-0.0599021502617477,1.37898931000344,1.36714790161407,-0.245456877542668,-0.123150785426968,1.39445637420897,7.09254075564566,0.838941245979192,-3.2304604616775,1.40715720324012,22.2641532362278,-2.29277672895208e-06,0.41556312003417,0.0632486351652204,0.420348779691406,0,12.5,5,4,7.84921238058884,NaN,0,0,0,0,0,0,74.8090277777778,4232,77,114,1,0,5.0512097773837
18.7000000000001,NAVIGATION,5,18.731752970251,0.0754255678543402,3.88136892454487,1.3431875065017,0.178477615389107,-0.06348649494873,1.35647980886488,1.33377164166618,-0.296447635727532,-0.125212498334388,1.37204451916856,7.56890599311396,2.75396593661053,-3.56225417245415,1.27309090273828,22.4004613488571,0.00941586483551954,0.474925251116639,0.0617260033856579,0.479012267225767,0,12.5,5,4,7.94356668959468,NaN,0,0,0,0,0,0,74.8090277777778,4232,77,114,1,0,4.86850435719101
18.8000000000001,NAVIGATION,5,18.8625145817398,0.0930424919330434,3.87507634170564,1.29389642261973,0.173283599509262,-0.0632205554888025,1.30697819299456,1.27828461734295,-0.349752936138114,-0.125604788895702,1.33120818892703,7.62788431268983,4.12649031044716,-3.66286410161627,1.14375103896943,22.5325543897266,0.0156118052767759,0.523036535647376,0.062384233406899,0.526975083532205,0,12.5,5,4,8.03588387853058,NaN,0,0,0,0,0,0,75.5208333333333,4270,80,115,1,0,4.76059247427761
18.9000000000001,NAVIGATION,5,18.987188179443,0.109550178702394,3.86873407242708,1.23076185883824,0.157394376974116,-0.0638288881846893,1.24242580061786,1.2071704752638,-0.402924145721829,-0.124282098512074,1.27869248201624,7.2876399746915,5.12746748720421,-3.56874590516541,1.02103545395157,22.6584772012803,0.0235913835744417,0.560318522695945,0.0604532103273847,0.564063818103953,0,12.5,5,4,8.1251055792449,NaN,0,0,0,0,0,0,76.0069444444444,4296,82,116,1,0,4.6515909971739
19.0000000000001,NAVIGATION,5,19.1049502510907,0.124223741990612,3.86219555850495,1.15806786361384,0.141492944640711,-0.0647224147030306,1.16847354316784,1.12454259836489,-0.453834453459754,-0.12091580296353,1.21868059724059,6.96588356660905,5.82230551754402,-3.44733007238802,0.905767011208961,22.7773302646164,0.0335252652489486,0.595327398100465,0.056193388260499,0.598912640727574,0,12.5,5,4,8.21081920405312,NaN,0,0,0,0,0,0,76.0069444444444,4296,82,116,1,0,4.55197672320088
19.1000000000001,NAVIGATION,5,19.2148764477797,0.136532172959845,3.85602102916731,1.08054139158354,0.115283307423493,-0.0611721877893819,1.08839421923066,1.03486115467324,-0.500785723854518,-0.116938495972681,1.15559446282356,6.08986817143815,6.28271213097467,-3.12434665889525,0.798873195327709,22.8881170650981,0.0456802369102978,0.616069031278011,0.0557663081832995,0.620272211591332,0,12.5,5,4,8.29238294808214,NaN,0,0,0,0,0,0,76.5972222222222,4328,84,117,1,0,4.45077402565864
19.2000000000001,NAVIGATION,5,19.3166436173303,0.144820620015791,3.84991457359272,0.995782507601114,0.0715062011045072,-0.0610765766977672,1.00021312102065,0.941121730450015,-0.539160949471241,-0.11171993939928,1.09036048434421,4.10730564908529,6.4706695323479,-2.46234843618903,0.700314516752387,22.9904082076254,0.0546607771510983,0.610667150575748,0.0506433627015129,0.615196651109856,0,12.5,5,4,8.3703000336149,NaN,0,0,0,0,0,0,77.1354166666667,4355,88,118,1,0,4.36464004713533
19.3000000000001,NAVIGATION,5,19.4102375841995,0.147906097646127,3.84393784086168,0.914285582409977,0.018897531456707,-0.0595389906878034,0.916417008959366,0.845555315540552,-0.565251987560898,-0.105470190616256,1.0225446504623,1.18408806527293,6.56332501634505,-1.59245639931365,0.609611724519281,23.084250359295,0.0687302668694249,0.584149519017605,0.045931199928453,0.58996964776106,0,12.5,5,4,8.44503132645803,NaN,0,0,0,0,0,0,77.1354166666667,4355,88,118,1,0,4.31499864236099
19.4000000000001,NAVIGATION,6,19.4954728012644,0.146112258513773,3.83815465267394,0.830418565873108,-0.0304624087309747,-0.0564912384569886,0.832895079175551,0.750736158946003,-0.578978851756806,-0.0984130058793601,0.953156026501873,-2.10085042485765,6.47108413673628,-0.71873382618682,0.526642444047773,23.1697102453519,0.0796824069271053,0.548516443025832,0.0419217674223715,0.555857003938264,0,12.5,5,4,8.51604719553808,NaN,0,0,0,0,0,0,77.6736111111111,4384,90,119,1,0,4.21889837661145
19.5000000000001,NAVIGATION,6,19.5889759199814,0.141343848862282,3.83079078541021,0.965441224776193,-0.054144427393964,-0.0778741724031139,0.970089049645776,0.86977692015439,-0.557807294492879,-0.12041355217828,1.04026933636002,-3.20993216954053,-7.59342092117042,1.55607777355513,5.44950059116529,23.2636254791392,0.0956643046218025,0.503662867098915,0.0425393797751663,0.514429335968243,0,12.5,5,4,8.59585661510047,NaN,0,0,0,0,0,0,78.0902777777778,4407,91,120,1,0,4.1653256905283
19.6000000000001,NAVIGATION,6,19.6936176190881,0.134489001120781,3.82158627361774,1.07071176025804,-0.0744776493932188,-0.0959233980223169,1.07757686134316,0.957528259778679,-0.532038703560226,-0.137398515802294,1.10399452104868,-3.97902847366737,-5.56532722873534,1.86266952342642,5.34435690793804,23.3688956737443,0.113183500479365,0.457561054167007,0.0414751177799766,0.473173127370996,0,12.5,5,4,8.68637802467925,NaN,0,0,0,0,0,0,78.0902777777778,4407,91,120,1,0,4.05302872273337
19.7000000000001,NAVIGATION,6,19.806422227577,0.125205544406897,3.81081726161417,1.14586213070978,-0.101044634304253,-0.109919071943169,1.15554845986367,1.02233731435169,-0.500845394384129,-0.150183085673518,1.14829205893537,-5.0394320268816,-4.11252565635537,2.27421370588283,5.23087222493939,23.4825947853661,0.1235248163581,0.399800760079875,0.0402640137303485,0.420381040032048,0,12.5,5,4,8.78539793409585,NaN,0,0,0,0,0,0,78.4027777777778,4423,93,121,1,0,3.94174375913486
19.8000000000001,NAVIGATION,6,19.9256244991504,0.113177823436229,3.79868611945253,1.20561833145674,-0.127255918598208,-0.124065127230637,1.21864752318197,1.06930070108936,-0.463454484354045,-0.159368127200854,1.17626198118683,-6.02539668132814,-2.96845009436019,2.67936811240553,5.11082390745031,23.6030162973474,0.136317630367382,0.336198565755837,0.0353029999702169,0.364497289114963,0,12.5,5,4,8.89165099777533,NaN,0,0,0,0,0,0,78.8715277777778,4447,96,122,1,0,3.85723105987553
19.9000000000001,NAVIGATION,6,20.0491790315448,0.0984290277578319,3.78531007415378,1.24576337518527,-0.151164645887367,-0.137461975561026,1.26240759338828,1.10403510652592,-0.419914079218169,-0.165322438676661,1.19270820366817,-6.91861634873731,-2.19283293116131,3.04635772652492,4.98627159490006,23.7281653786662,0.141728268659349,0.268749433330801,0.0278604631156352,0.305105498898039,0,12.5,5,4,9.00342122809447,NaN,0,0,0,0,0,0,78.8715277777778,4447,96,122,1,0,3.79694205762468
20.0000000000001,NAVIGATION,6,20.1758934585199,0.0816199696553239,3.77077178163715,1.2744710844755,-0.1713799213543,-0.147810742113224,1.29440937809165,1.12987991305699,-0.371825288720425,-0.168307736944805,1.20133682103613,-7.65870168920713,-1.63653390304666,3.35327890289669,4.85844071382077,23.8568142378189,0.144591171418504,0.200445367366125,0.0204969948315814,0.248002175288529,0,12.5,5,4,9.11933923513842,NaN,0,0,0,0,0,0,79.3055555555556,4470,98,123,1,0,3.89028703834498
20.1000000000002,NAVIGATION,6,20.3047581599726,0.0636828663588067,3.75519261463517,1.29396873659988,-0.181367348381116,-0.157191142769174,1.31603885266422,1.14961237451582,-0.321437250038493,-0.168663904635163,1.20556129254343,-7.97880497504638,-1.25433923035217,3.4905401248037,4.72838135974213,23.987850805983,0.144356362084056,0.140069901657377,0.0114727618659892,0.20146950362098,0,12.5,5,4,9.23804132029446,NaN,0,0,0,0,0,0,79.7395833333333,4494,99,124,1,0,3.99024278425103
20.2000000000002,NAVIGATION,6,20.4356891138925,0.0455599605885337,3.73895940826127,1.31505999866925,-0.181018526687963,-0.1640022257187,1.33755270443633,1.16364200371213,-0.271004750766139,-0.167372482576426,1.20644926775426,-7.83753337749361,-0.8582411702683,3.45748831619846,4.59624703631143,24.12102321561,0.151417994957118,0.0899862240781753,0.00337025685772548,0.176171190470997,0,12.5,5,4,9.35894117980291,NaN,0,0,0,0,0,0,79.7395833333333,4494,99,124,1,0,3.98977656909201
20.3000000000002,NAVIGATION,6,20.5677491560076,0.0277830221963254,3.72254279987362,1.32203034591988,-0.174849462718748,-0.164567099101269,1.34365877374157,1.17446627819749,-0.22175682389741,-0.165615014767132,1.20663808189716,-7.5341148910173,-0.71374054985796,3.33152148443971,4.46303376842402,24.2552822010877,0.14756406772239,0.0469073611786621,0.00104791566586325,0.154843639658742,0,12.5,5,4,9.48095462580236,NaN,0,0,0,0,0,0,80.0520833333333,4511,100,125,1,0,3.99977365759553
20.4000000000002,NAVIGATION,6,20.7004342439601,0.0125891966518041,3.70591823471795,1.32782140042248,-0.142920128039268,-0.167245681266145,1.34592234260408,1.18341577361245,-0.179133990076749,-0.16333561192877,1.20799023247695,-6.14338284943828,-0.593734479275915,2.77387699696229,4.32924675187303,24.3898682096971,0.144405626810023,0.0362138620374809,-0.00391006933737508,0.148928565091753,0,12.5,5,4,9.60249303022603,NaN,0,0,0,0,0,0,80.5902777777778,4539,103,126,1,0,3.88311890843972
20.5000000000002,NAVIGATION,6,20.8335957116177,0.00067258828308151,3.68900910408165,1.33364799093976,-0.10931987760541,-0.169581909478906,1.34882386670752,1.19091159185217,-0.144773756472941,-0.160344739980636,1.21034717986643,-4.68609053310511,-0.476402516647485,2.19289020038395,4.19500358170293,24.5246305915021,0.142736399087588,0.0354538788675315,-0.00923716949827,0.14736343661704,0,12.5,5,4,9.72310687957201,NaN,0,0,0,0,0,0,80.5902777777778,4539,103,126,1,0,3.77244892138667
20.6000000000002,NAVIGATION,6,20.9669881977546,-0.00751289598776954,3.67153830160733,1.33472728536349,-0.073690856153615,-0.175737061823703,1.34826213455428,1.19760841011158,-0.119742635287839,-0.155954120494331,1.21364158233591,-3.16011587039981,-0.443084242213022,1.58075725227992,4.06049122773829,24.6594136324255,0.137118875251912,0.0460517791342239,-0.0197829413293712,0.145992181569487,0,12.5,5,4,9.84240629275739,NaN,0,0,0,0,0,0,81.0763888888889,4565,105,127,1,0,3.6870757909464
20.7000000000002,NAVIGATION,6,21.1000233828886,-0.0122044167608668,3.65393804665505,1.33025432301309,-0.0372336161537192,-0.176494944438681,1.3424281625023,1.20497848141097,-0.10342527914547,-0.151220469958864,1.21882630409931,-1.60328155350346,-0.504450962618326,0.956146455616844,3.92632478432508,24.7936934831307,0.12527584160212,0.0661916629917508,-0.0252744744798166,0.143924187678666,0,12.5,5,4,9.96003786022825,NaN,0,0,0,0,0,0,81.5451388888889,4591,106,128,1,0,3.56554193291872
20.8000000000002,NAVIGATION,6,21.2328301418401,-0.0126449368749499,3.6363765122116,1.32671953277291,0.00939668956747525,-0.17556665092362,1.33831859634862,1.212686666229,-0.0976936520802203,-0.146543674011857,1.22540933915948,0.405799144420876,-0.548974005082403,0.157974685497662,3.79238092694642,24.9276641538868,0.114032866543917,0.107090341647696,-0.0290229769117634,0.15910427120371,0,12.5,5,4,10.07577062017,NaN,0,0,0,0,0,0,81.5451388888889,4591,106,128,1,0,3.46237716553308
20.9000000000002,NAVIGATION,6,21.3653923190447,-0.00901079105125655,3.61861198549152,1.32387833343421,0.0459611639556951,-0.178867936448884,1.33669742612836,1.2207621938591,-0.102158859731577,-0.141311030300374,1.23315269689601,1.9883424572451,-0.580865258892209,-0.473205455204312,3.6586459494206,25.0614642659452,0.103116139575109,0.148120023687272,-0.0375569061485099,0.184344787985556,0,12.5,5,4,10.1897412574145,NaN,0,0,0,0,0,0,82.0486111111111,4619,107,129,1,0,3.34883560281651
21.0000000000002,NAVIGATION,6,21.4979213293023,-0.000945341415895897,3.60080500928146,1.32402625946682,0.0893778783427027,-0.177547663888471,1.33886411328671,1.22867859005661,-0.117786626059567,-0.1358983720577,1.24177016169254,3.86187043420589,-0.561888745802319,-1.22743514898569,3.52493979592435,25.1954301265218,0.0953476694102171,0.20716450440227,-0.0416492918307714,0.231825308058035,0,12.5,5,4,10.3020094737268,NaN,0,0,0,0,0,0,82.3958333333333,4639,107,130,1,0,3.23467676835616
21.1000000000002,NAVIGATION,6,21.6302734029394,0.010631844701962,3.58297157976074,1.32116247442959,0.122731941306527,-0.178492535708622,1.33880282288374,1.23679814668411,-0.142437331841892,-0.130328398550102,1.25177615435513,5.30736989151337,-0.594491994135342,-1.82036619198395,3.39143592095792,25.3294810311159,0.0843643277454837,0.265169273148419,-0.0481641371585196,0.282403731077039,0,12.5,5,4,10.412953457344,NaN,0,0,0,0,0,0,82.3958333333333,4639,107,130,1,0,3.14344444015547
21.2000000000002,NAVIGATION,6,21.7619698864744,0.0248534357482569,3.56510279928767,1.3166299694716,0.14834938953827,-0.178469178851647,1.33692679892623,1.24628034716108,-0.174126216249504,-0.124553729198682,1.26453480551649,6.42860667021034,-0.652678003257734,-2.2931059025222,3.25864339310315,25.4631443681869,0.0703496223105174,0.322475605787773,-0.0539154496529656,0.334434539781263,0,12.5,5,4,10.5226092338798,NaN,0,0,0,0,0,0,82.8645833333333,4666,107,131,1,0,3.10848294519782
21.3000000000002,NAVIGATION,6,21.8929833452952,0.0412204093216769,3.54762686773339,1.30872050916293,0.17013148140893,-0.173062623967277,1.33103146615117,1.25714775889203,-0.211801089627562,-0.119604574136114,1.28046298010093,7.40681806833191,-0.765423359446544,-2.71351900522552,3.12667491977143,25.5963294724897,0.0515727502709026,0.381932571036492,-0.053458049831163,0.389088679455983,0,12.5,5,4,10.6311933763204,NaN,0,0,0,0,0,0,83.28125,4689,108,132,1,0,3.02237757122835
21.4000000000002,NAVIGATION,6,22.0239487984187,0.05973647576844,3.53047127665105,1.31008088106543,0.186837574086394,-0.171179025428997,1.33436218950121,1.26777474222176,-0.255689053558933,-0.115285166101852,1.2984299590846,8.11652228860925,-0.717107666099528,-3.06374796392137,2.99493914223011,25.7297053948169,0.0423061388436664,0.442526627645327,-0.0558938593271452,0.448044360604492,0,12.5,5,4,10.7392858992488,NaN,0,0,0,0,0,0,83.28125,4689,108,132,1,0,2.97149507537434
21.5000000000002,NAVIGATION,6,22.1544149276211,0.079146074959098,3.51335811559849,1.30392558279785,0.194465607981672,-0.171198089432902,1.32941625685407,1.27925984373357,-0.302929806735083,-0.110891884211031,1.31930634258373,8.48248977774982,-0.795127436492017,-3.27611086870752,2.86388055161851,25.8627129365922,0.0246657390642856,0.497395414716755,-0.0603062052218704,0.501644730514637,0,12.5,5,4,10.8470895299115,NaN,0,0,0,0,0,0,83.8541666666667,4720,110,133,1,0,2.92839227321906
21.6000000000002,NAVIGATION,6,22.2848164605531,0.0981853619105708,3.49624472815306,1.30283608775092,0.186307869091806,-0.171341887741945,1.32719649491951,1.29048270370758,-0.350636113704557,-0.106288037987668,1.34148739830888,8.13822309282362,-0.784374899484092,-3.23633763134686,2.73306109648782,25.9956041479124,0.0123533840433429,0.536943982796363,-0.0650538497542764,0.541011506463953,0,12.5,5,4,10.9555551793057,NaN,0,0,0,0,0,0,84.2881944444444,4745,110,134,1,0,2.90778770535182
21.7000000000002,NAVIGATION,6,22.4153299083239,0.115722697630932,3.47917575388418,1.30461140006748,0.168786643202717,-0.170203109530896,1.32644974823913,1.30099052694574,-0.39621039562526,-0.101552565961356,1.36377122438385,7.37180444423205,-0.723914595704646,-3.05035400341702,2.60227791119797,26.1283937789179,0.00362087312173439,0.564997038827977,-0.0686505435695405,0.56916400249747,0,12.5,5,4,11.0653147200015,NaN,0,0,0,0,0,0,84.2881944444444,4745,110,134,1,0,2.90236706700356
21.8000000000002,NAVIGATION,6,22.5458263174854,0.130649600055983,3.46250456547796,1.30601181868542,0.143280055946231,-0.165469453251469,1.32422663654576,1.31109467392377,-0.437060670044606,-0.0975340065428476,1.38546171211023,6.26077244161988,-0.669033983388038,-2.73741169705199,2.4716282950393,26.2607963409397,-0.0050828552383473,0.580340725990836,-0.067935446708621,0.584325610067234,0,12.5,5,4,11.1766766554575,NaN,0,0,0,0,0,0,84.8263888888889,4774,112,135,1,0,2.93991277706694
21.9000000000002,NAVIGATION,6,22.6764716289394,0.142491420332589,3.44651271730057,1.30677367721375,0.109049575646067,-0.158671417620321,1.3208807183758,1.32037913759023,-0.472109987556836,-0.0949270134365891,1.40545367949799,4.77025008956773,-0.625111246507361,-2.28253595676021,2.34090931387417,26.3929517610924,-0.0136054603764822,0.581159563202903,-0.063744404183732,0.584803296433069,0,12.5,5,4,11.2899208406552,NaN,0,0,0,0,0,0,85.2604166666667,4800,111,136,1,0,3.02157048868028
22.0000000000002,NAVIGATION,6,22.8070554702241,0.150935123502902,3.43090841067667,1.30536308727734,0.0753607691245853,-0.1549302831667,1.31668349567821,1.32936564131,-0.500616880377454,-0.0930249345973659,1.42354624360126,3.30411252550687,-0.618196959461209,-1.83776381103958,2.21022754853482,26.5247385378029,-0.0240025540326655,0.575977649502039,-0.0619053485693337,0.579791900174084,0,12.5,5,4,11.4049413799367,NaN,0,0,0,0,0,0,85.2604166666667,4800,111,136,1,0,3.06261699381685
22.1000000000002,NAVIGATION,6,22.9376558795892,0.154684867652589,3.41569349380314,1.30638933680457,0.0257504517611072,-0.151843622835006,1.31543630437899,1.33786217229098,-0.519341242535099,-0.0918369766983877,1.43806277628417,1.12922015775834,-0.570128655804947,-1.11757069348702,2.07935431385392,26.6562809398521,-0.0314728354864072,0.545091694296206,-0.0600066461366179,0.549287076258698,0,12.5,5,4,11.5222894029642,NaN,0,0,0,0,0,0,85.9201388888889,4838,111,137,1,0,3.91187478108033
22.2000000000002,NAVIGATION,6,23.0681345775676,0.153289449421121,3.40071271358217,1.30392048625527,-0.0276134125806356,-0.149320931093746,1.31273297951001,1.34624790075098,-0.526963962062785,-0.0909864786813573,1.44856928273803,-1.21318405817748,-0.584583080338721,-0.317251226188181,1.9483036875927,26.7876313539039,-0.0423274144957053,0.499350549482149,-0.0583344524123885,0.504525013873712,0,12.5,5,4,11.6419593223106,NaN,0,0,0,0,0,0,86.5277777777778,4873,111,138,1,0,3.73726427446922
22.3000000000002,NAVIGATION,6,23.1985735849781,0.14672927571921,3.38604406004556,1.30219352190247,-0.0780255551268787,-0.143897426425444,1.31244139871823,1.3543717368686,-0.523083192274064,-0.0906637306452318,1.4547022855975,-3.42898066630382,-0.590557350718128,0.459937673396018,1.81694221189608,26.919062607685,-0.0521782149661307,0.445057637147185,-0.0532336957802122,0.451256792598746,0,12.5,5,4,11.7639557705968,NaN,0,0,0,0,0,0,86.5277777777778,4873,111,138,1,0,3.57756534306433
22.4000000000002,NAVIGATION,6,23.3291253856264,0.136359913624089,3.3718423425835,1.30582851646418,-0.113043373002708,-0.14182951317421,1.31836358012428,1.36191572029559,-0.510594609713154,-0.0912860225723459,1.45734499092475,-4.94766424707116,-0.508877416795171,1.00712337433455,1.68521387179971,27.050796620461,-0.0560872038314071,0.397551236710446,-0.0505434906018644,0.404657144612388,0,12.5,5,4,11.8877892625161,NaN,0,0,0,0,0,0,87.0659722222222,4902,113,139,1,0,3.48925211568315
22.5000000000002,NAVIGATION,6,23.4597968143535,0.122860596934939,3.35777388764311,1.3077378993272,-0.143664280595705,-0.14035718159196,1.32307141805733,1.36893873305888,-0.490733665748278,-0.092057435398967,1.45715042359388,-6.2692081374772,-0.462135512820499,1.51050495842696,1.55313012300222,27.1829174135515,-0.0612008337316798,0.347069385152573,-0.0482997461929928,0.355718379679692,0,12.5,5,4,12.0131631699663,NaN,0,0,0,0,0,0,87.5347222222222,4929,113,140,1,0,3.4078140767198
22.6000000000002,NAVIGATION,6,23.5909204475173,0.106233795411766,3.344060291166,1.30785910461614,-0.173895163083857,-0.137028838198368,1.32646593162783,1.37303572860421,-0.462835544311081,-0.093380029209768,1.45195168065492,-7.57372096603599,-0.222863376169907,2.06524720768637,1.42040282033068,27.3158029253818,-0.0651766239880684,0.288940381227225,-0.0436488089885996,0.299398989217297,0,12.5,5,4,12.1403344657366,NaN,0,0,0,0,0,0,87.5347222222222,4929,113,140,1,0,3.33929856010812
22.7000000000002,NAVIGATION,6,23.7206411539008,0.0866221678690295,3.33048534429852,1.29137831460107,-0.200556285415083,-0.134977528130204,1.31381113868834,1.35419060889531,-0.424706011135033,-0.0922372307563968,1.42222189121532,-8.82774440267926,1.7558204071395,2.75941585394594,1.28890995889372,27.4476992263277,-0.0628122942942371,0.224149725719949,-0.0427402973738074,0.236675340655582,0,12.5,5,4,12.2675311085844,NaN,0,0,0,0,0,0,87.96875,4955,112,141,1,0,3.24809638701432
22.8000000000002,NAVIGATION,6,23.8468248266222,0.0662922601582925,3.31756450321136,1.25037768572352,-0.206400570681508,-0.127755137656787,1.27372168377972,1.31232640538037,-0.38112306722055,-0.0893713998854652,1.3694680112159,-9.37332184899272,3.21550882157125,3.11197037651784,1.16104653509977,27.5761624990699,-0.0619487196568501,0.174722496539042,-0.0383837377713215,0.189311663637654,0,12.5,5,4,12.3918369871259,NaN,0,0,0,0,0,0,88.4201388888889,4981,112,142,1,0,3.17892810252809
22.9000000000002,NAVIGATION,6,23.9679192038104,0.0452817730439693,3.3054979943848,1.19768486999281,-0.213634189352843,-0.118075266728606,1.22230535599055,1.25301821578701,-0.332191203483191,-0.0855055941583024,1.2991215691374,-10.113632442661,4.35231187332899,3.486737545812,1.03844645295396,27.6996584012508,-0.0553333457941913,0.118557014130349,-0.0325696725703036,0.13482703114591,0,12.5,5,4,12.5117839099569,NaN,0,0,0,0,0,0,88.4201388888889,4981,112,142,1,0,3.14733837859726
23.0000000000002,NAVIGATION,6,24.0828218203419,0.0251532814839547,3.29446594404904,1.13047129526297,-0.195719113732365,-0.107765747276459,1.15233882915563,1.18088195623861,-0.281806997894018,-0.0813452517239728,1.21676391654667,-9.82228367755712,5.11122234491774,3.4299744452962,0.922373197461535,27.8168314825612,-0.0504106609756343,0.0860878841616526,-0.0264204955524864,0.103200780639826,0,12.5,5,4,12.6257134253327,NaN,0,0,0,0,0,0,88.7326388888889,4998,113,143,1,0,3.11811124477813
23.1000000000002,NAVIGATION,6,24.1905876720483,0.00741857402045223,3.28432496715752,1.06161934252367,-0.173801228272569,-0.0983825190757327,1.08024146163213,1.10030763732472,-0.234088249132217,-0.0767968727037235,1.12755131359684,-9.29760289352668,5.69719055912078,3.27151499488803,0.813826794819846,27.9265167983267,-0.0386882948010479,0.0602870208596479,-0.0215856463720093,0.0748147657086611,0,12.5,5,4,12.732160074611,NaN,0,0,0,0,0,0,89.0625,5015,115,144,1,0,3.15185239822872
23.2000000000002,NAVIGATION,6,24.2912316622516,-0.00753146368685096,3.27514154975419,0.988511859163636,-0.136662769079151,-0.0896774343997506,1.00193535240556,1.01331019121648,-0.190480805015162,-0.0722696549366171,1.0335876275029,-7.87130384119397,6.07230077034802,2.82385214503522,0.712780142848661,28.0286836533242,-0.0247983320528466,0.0538180359360105,-0.0174077794631334,0.0617605784497688,0,12.5,5,4,12.8309756155014,NaN,0,0,0,0,0,0,89.0625,5015,115,144,1,0,3.1647765324959
23.3000000000002,NAVIGATION,6,24.384012469203,-0.0177650862230521,3.26676774483379,0.908108157551551,-0.0930571143114241,-0.0807217923151706,0.916425698073889,0.923753988815268,-0.156456707717076,-0.0676236199468979,0.939347160115209,-5.85088224141613,6.18267976926343,2.20931359542273,0.619850117476847,28.122404720793,-0.0156458312637172,0.0633995934056521,-0.0130981723682727,0.06660227172795,0,12.5,5,4,12.9207332751941,NaN,0,0,0,0,0,0,89.2534722222222,5026,115,145,1,0,3.22096306681314
23.4000000000002,NAVIGATION,7,24.4688784119026,-0.0230548970594527,3.25928456062662,0.827850533816266,-0.0412029339349133,-0.0723667289335718,0.832028323773456,0.833828434433942,-0.133424373298416,-0.0632753462591151,0.846803218525323,-2.84931602891811,6.15465066249787,1.39797999692825,0.534917123253854,28.2077703424256,-0.00597790061767632,0.0922214393635023,-0.00909138267445674,0.0928610920300012,0,12.5,5,4,13.0012995619633,NaN,0,0,0,0,0,0,89.6180555555556,5047,115,146,1,0,3.37879153079601
23.5000000000002,NAVIGATION,7,24.5619341515629,-0.024289653257514,3.25194817014241,0.961860878477327,-0.0022851004535937,-0.0737546207711672,0.964687159297955,0.952807658820097,-0.123434192403223,-0.0706944554571958,0.96336708506823,-0.136117777912309,-7.57440372326193,0.513884566763493,3.44737068588264,28.3011291089353,0.00905321965723062,0.121149091949629,-0.00306016531397137,0.121525420707482,0,12.5,5,4,13.0879075308708,NaN,0,0,0,0,0,0,89.6180555555556,5047,115,146,1,0,NaN
23.6000000000002,NAVIGATION,7,24.6659349297373,-0.0212581890068161,3.24457907417163,1.06351754773218,0.0422007764400173,-0.0730531192683451,1.06685858392818,1.04100119295607,-0.124145697943556,-0.0777520803304919,1.05125687824127,2.27232597197193,-5.60926202244457,-0.254409312688008,3.34309149244654,28.4054409648541,0.0225163547761058,0.166346474383574,0.00469896106214681,0.167929199388647,0,12.5,5,4,13.1830826171442,NaN,0,0,0,0,0,0,89.8263888888889,5059,115,147,1,0,NaN
23.7000000000002,NAVIGATION,7,24.7782089988093,-0.0137626529900323,3.23713554571677,1.14255715539995,0.0864952565561561,-0.0743575109455421,1.14823661420299,1.10597525123137,-0.136164012671883,-0.0844365017214759,1.11752020899228,4.32921742975367,-4.08963987991641,-1.02836356254677,3.23053554894744,28.518215589146,0.0365819041685825,0.222659269228039,0.0100789907759339,0.225869369195615,0,12.5,5,4,13.2843590110539,NaN,0,0,0,0,0,0,90.0868055555556,5074,115,148,1,0,NaN
23.8000000000002,NAVIGATION,7,24.8972775245768,-0.00279066283505731,3.2296811401689,1.20511465123272,0.116196419045101,-0.0742987217074218,1.2129811335969,1.15213135642523,-0.157211296709294,-0.0909799705259311,1.16636161172603,5.50739931482742,-2.89906142348549,-1.56617185555148,3.11121326389638,28.6380218623544,0.0529832948074982,0.273407715754396,0.0166812488185093,0.278993320036233,0,12.5,5,4,13.3908101167681,NaN,0,0,0,0,0,0,90.0868055555556,5074,115,148,1,0,NaN
